ID,A,B,C,D,r
78548,7,7,5,3,5
78549,7,7,5,3,6
78550,7,7,5,3,7
78551,7,7,5,3,8
78552,7,7,5,4,1
78553,7,7,5,4,2
78554,7,7,5,4,3
78555,7,7,5,4,4
78556,7,7,5,4,5
78557,7,7,5,4,6
78558,7,7,5,4,7
78559,7,7,5,4,8
78560,7,7,5,5,1
78561,7,7,5,5,2
78562,7,7,5,5,3
78563,7,7,5,5,4
78564,7,7,5,5,5
78565,7,7,5,5,6
78566,7,7,5,5,7
78567,7,7,5,5,8
78568,7,7,5,6,1
78569,7,7,5,6,2
78570,7,7,5,6,3
78571,7,7,5,6,4
78572,7,7,5,6,5
78573,7,7,5,6,6
78574,7,7,5,6,7
78575,7,7,5,6,8
78576,7,7,6,1,1
78577,7,7,6,1,2
78578,7,7,6,1,3
78579,7,7,6,1,4
78580,7,7,6,1,5
78581,7,7,6,1,6
78582,7,7,6,1,7
78583,7,7,6,1,8
78584,7,7,6,2,1
78585,7,7,6,2,2
78586,7,7,6,2,3
78587,7,7,6,2,4
78588,7,7,6,2,5
78589,7,7,6,2,6
78590,7,7,6,2,7
78591,7,7,6,2,8
78592,7,7,6,3,1
78593,7,7,6,3,2
78594,7,7,6,3,3
78595,7,7,6,3,4
78596,7,7,6,3,5
78597,7,7,6,3,6
78598,7,7,6,3,7
78599,7,7,6,3,8
78600,7,7,6,4,1
78601,7,7,6,4,2
78602,7,7,6,4,3
78603,7,7,6,4,4
78604,7,7,6,4,5
78605,7,7,6,4,6
78606,7,7,6,4,7
78607,7,7,6,4,8
78608,7,7,6,5,1
78609,7,7,6,5,2
78610,7,7,6,5,3
78611,7,7,6,5,4
78612,7,7,6,5,5
78613,7,7,6,5,6
78614,7,7,6,5,7
78615,7,7,6,5,8
78616,7,7,6,6,1
78617,7,7,6,6,2
78618,7,7,6,6,3
78619,7,7,6,6,4
78620,7,7,6,6,5
78621,7,7,6,6,6
78622,7,7,6,6,7
78623,7,7,6,6,8
78624,7,7,7,1,1
78625,7,7,7,1,2
78626,7,7,7,1,3
78627,7,7,7,1,4
78628,7,7,7,1,5
78629,7,7,7,1,6
78630,7,7,7,1,7
78631,7,7,7,1,8
78632,7,7,7,2,1
78633,7,7,7,2,2
78634,7,7,7,2,3
78635,7,7,7,2,4
78636,7,7,7,2,5
78637,7,7,7,2,6
78638,7,7,7,2,7
78639,7,7,7,2,8
78640,7,7,7,3,1
78641,7,7,7,3,2
78642,7,7,7,3,3
78643,7,7,7,3,4
78644,7,7,7,3,5
78645,7,7,7,3,6
78646,7,7,7,3,7
78647,7,7,7,3,8
78648,7,7,7,4,1
78649,7,7,7,4,2
78650,7,7,7,4,3
78651,7,7,7,4,4
78652,7,7,7,4,5
78653,7,7,7,4,6
78654,7,7,7,4,7
78655,7,7,7,4,8
78656,7,7,7,5,1
78657,7,7,7,5,2
78658,7,7,7,5,3
78659,7,7,7,5,4
78660,7,7,7,5,5
78661,7,7,7,5,6
78662,7,7,7,5,7
78663,7,7,7,5,8
78664,7,7,7,6,1
78665,7,7,7,6,2
78666,7,7,7,6,3
78667,7,7,7,6,4
78668,7,7,7,6,5
78669,7,7,7,6,6
78670,7,7,7,6,7
78671,7,7,7,6,8
78672,7,7,8,1,1
78673,7,7,8,1,2
78674,7,7,8,1,3
78675,7,7,8,1,4
78676,7,7,8,1,5
78677,7,7,8,1,6
78678,7,7,8,1,7
78679,7,7,8,1,8
78680,7,7,8,2,1
78681,7,7,8,2,2
78682,7,7,8,2,3
78683,7,7,8,2,4
78684,7,7,8,2,5
78685,7,7,8,2,6
78686,7,7,8,2,7
78687,7,7,8,2,8
78688,7,7,8,3,1
78689,7,7,8,3,2
78690,7,7,8,3,3
78691,7,7,8,3,4
78692,7,7,8,3,5
78693,7,7,8,3,6
78694,7,7,8,3,7
78695,7,7,8,3,8
78696,7,7,8,4,1
78697,7,7,8,4,2
78698,7,7,8,4,3
78699,7,7,8,4,4
78700,7,7,8,4,5
78701,7,7,8,4,6
78702,7,7,8,4,7
78703,7,7,8,4,8
78704,7,7,8,5,1
78705,7,7,8,5,2
78706,7,7,8,5,3
78707,7,7,8,5,4
78708,7,7,8,5,5
78709,7,7,8,5,6
78710,7,7,8,5,7
78711,7,7,8,5,8
78712,7,7,8,6,1
78713,7,7,8,6,2
78714,7,7,8,6,3
78715,7,7,8,6,4
78716,7,7,8,6,5
78717,7,7,8,6,6
78718,7,7,8,6,7
78719,7,7,8,6,8
78720,7,7,9,1,1
78721,7,7,9,1,2
78722,7,7,9,1,3
78723,7,7,9,1,4
78724,7,7,9,1,5
78725,7,7,9,1,6
78726,7,7,9,1,7
78727,7,7,9,1,8
78728,7,7,9,2,1
78729,7,7,9,2,2
78730,7,7,9,2,3
78731,7,7,9,2,4
78732,7,7,9,2,5
78733,7,7,9,2,6
78734,7,7,9,2,7
78735,7,7,9,2,8
78736,7,7,9,3,1
78737,7,7,9,3,2
78738,7,7,9,3,3
78739,7,7,9,3,4
78740,7,7,9,3,5
78741,7,7,9,3,6
78742,7,7,9,3,7
78743,7,7,9,3,8
78744,7,7,9,4,1
78745,7,7,9,4,2
78746,7,7,9,4,3
78747,7,7,9,4,4
78748,7,7,9,4,5
78749,7,7,9,4,6
78750,7,7,9,4,7
78751,7,7,9,4,8
78752,7,7,9,5,1
78753,7,7,9,5,2
78754,7,7,9,5,3
78755,7,7,9,5,4
78756,7,7,9,5,5
78757,7,7,9,5,6
78758,7,7,9,5,7
78759,7,7,9,5,8
78760,7,7,9,6,1
78761,7,7,9,6,2
78762,7,7,9,6,3
78763,7,7,9,6,4
78764,7,7,9,6,5
78765,7,7,9,6,6
78766,7,7,9,6,7
78767,7,7,9,6,8
78768,7,7,10,1,1
78769,7,7,10,1,2
78770,7,7,10,1,3
78771,7,7,10,1,4
78772,7,7,10,1,5
78773,7,7,10,1,6
78774,7,7,10,1,7
78775,7,7,10,1,8
78776,7,7,10,2,1
78777,7,7,10,2,2
78778,7,7,10,2,3
78779,7,7,10,2,4
78780,7,7,10,2,5
78781,7,7,10,2,6
78782,7,7,10,2,7
78783,7,7,10,2,8
78784,7,7,10,3,1
78785,7,7,10,3,2
78786,7,7,10,3,3
78787,7,7,10,3,4
78788,7,7,10,3,5
78789,7,7,10,3,6
78790,7,7,10,3,7
78791,7,7,10,3,8
78792,7,7,10,4,1
78793,7,7,10,4,2
78794,7,7,10,4,3
78795,7,7,10,4,4
78796,7,7,10,4,5
78797,7,7,10,4,6
78798,7,7,10,4,7
78799,7,7,10,4,8
78800,7,7,10,5,1
78801,7,7,10,5,2
78802,7,7,10,5,3
78803,7,7,10,5,4
78804,7,7,10,5,5
78805,7,7,10,5,6
78806,7,7,10,5,7
78807,7,7,10,5,8
78808,7,7,10,6,1
78809,7,7,10,6,2
78810,7,7,10,6,3
78811,7,7,10,6,4
78812,7,7,10,6,5
78813,7,7,10,6,6
78814,7,7,10,6,7
78815,7,7,10,6,8
78816,7,7,11,1,1
78817,7,7,11,1,2
78818,7,7,11,1,3
78819,7,7,11,1,4
78820,7,7,11,1,5
78821,7,7,11,1,6
78822,7,7,11,1,7
78823,7,7,11,1,8
78824,7,7,11,2,1
78825,7,7,11,2,2
78826,7,7,11,2,3
78827,7,7,11,2,4
78828,7,7,11,2,5
78829,7,7,11,2,6
78830,7,7,11,2,7
78831,7,7,11,2,8
78832,7,7,11,3,1
78833,7,7,11,3,2
78834,7,7,11,3,3
78835,7,7,11,3,4
78836,7,7,11,3,5
78837,7,7,11,3,6
78838,7,7,11,3,7
78839,7,7,11,3,8
78840,7,7,11,4,1
78841,7,7,11,4,2
78842,7,7,11,4,3
78843,7,7,11,4,4
78844,7,7,11,4,5
78845,7,7,11,4,6
78846,7,7,11,4,7
78847,7,7,11,4,8
78848,7,7,11,5,1
78849,7,7,11,5,2
78850,7,7,11,5,3
78851,7,7,11,5,4
78852,7,7,11,5,5
78853,7,7,11,5,6
78854,7,7,11,5,7
78855,7,7,11,5,8
78856,7,7,11,6,1
78857,7,7,11,6,2
78858,7,7,11,6,3
78859,7,7,11,6,4
78860,7,7,11,6,5
78861,7,7,11,6,6
78862,7,7,11,6,7
78863,7,7,11,6,8
78864,7,7,12,1,1
78865,7,7,12,1,2
78866,7,7,12,1,3
78867,7,7,12,1,4
78868,7,7,12,1,5
78869,7,7,12,1,6
78870,7,7,12,1,7
78871,7,7,12,1,8
78872,7,7,12,2,1
78873,7,7,12,2,2
78874,7,7,12,2,3
78875,7,7,12,2,4
78876,7,7,12,2,5
78877,7,7,12,2,6
78878,7,7,12,2,7
78879,7,7,12,2,8
78880,7,7,12,3,1
78881,7,7,12,3,2
78882,7,7,12,3,3
78883,7,7,12,3,4
78884,7,7,12,3,5
78885,7,7,12,3,6
78886,7,7,12,3,7
78887,7,7,12,3,8
78888,7,7,12,4,1
78889,7,7,12,4,2
78890,7,7,12,4,3
78891,7,7,12,4,4
78892,7,7,12,4,5
78893,7,7,12,4,6
78894,7,7,12,4,7
78895,7,7,12,4,8
78896,7,7,12,5,1
78897,7,7,12,5,2
78898,7,7,12,5,3
78899,7,7,12,5,4
78900,7,7,12,5,5
78901,7,7,12,5,6
78902,7,7,12,5,7
78903,7,7,12,5,8
78904,7,7,12,6,1
78905,7,7,12,6,2
78906,7,7,12,6,3
78907,7,7,12,6,4
78908,7,7,12,6,5
78909,7,7,12,6,6
78910,7,7,12,6,7
78911,7,7,12,6,8
78912,7,7,13,1,1
78913,7,7,13,1,2
78914,7,7,13,1,3
78915,7,7,13,1,4
78916,7,7,13,1,5
78917,7,7,13,1,6
78918,7,7,13,1,7
78919,7,7,13,1,8
78920,7,7,13,2,1
78921,7,7,13,2,2
78922,7,7,13,2,3
78923,7,7,13,2,4
78924,7,7,13,2,5
78925,7,7,13,2,6
78926,7,7,13,2,7
78927,7,7,13,2,8
78928,7,7,13,3,1
78929,7,7,13,3,2
78930,7,7,13,3,3
78931,7,7,13,3,4
78932,7,7,13,3,5
78933,7,7,13,3,6
78934,7,7,13,3,7
78935,7,7,13,3,8
78936,7,7,13,4,1
78937,7,7,13,4,2
78938,7,7,13,4,3
78939,7,7,13,4,4
78940,7,7,13,4,5
78941,7,7,13,4,6
78942,7,7,13,4,7
78943,7,7,13,4,8
78944,7,7,13,5,1
78945,7,7,13,5,2
78946,7,7,13,5,3
78947,7,7,13,5,4
78948,7,7,13,5,5
78949,7,7,13,5,6
78950,7,7,13,5,7
78951,7,7,13,5,8
78952,7,7,13,6,1
78953,7,7,13,6,2
78954,7,7,13,6,3
78955,7,7,13,6,4
78956,7,7,13,6,5
78957,7,7,13,6,6
78958,7,7,13,6,7
78959,7,7,13,6,8
78960,7,7,14,1,1
78961,7,7,14,1,2
78962,7,7,14,1,3
78963,7,7,14,1,4
78964,7,7,14,1,5
78965,7,7,14,1,6
78966,7,7,14,1,7
78967,7,7,14,1,8
78968,7,7,14,2,1
78969,7,7,14,2,2
78970,7,7,14,2,3
78971,7,7,14,2,4
78972,7,7,14,2,5
78973,7,7,14,2,6
78974,7,7,14,2,7
78975,7,7,14,2,8
78976,7,7,14,3,1
78977,7,7,14,3,2
78978,7,7,14,3,3
78979,7,7,14,3,4
78980,7,7,14,3,5
78981,7,7,14,3,6
78982,7,7,14,3,7
78983,7,7,14,3,8
78984,7,7,14,4,1
78985,7,7,14,4,2
78986,7,7,14,4,3
78987,7,7,14,4,4
78988,7,7,14,4,5
78989,7,7,14,4,6
78990,7,7,14,4,7
78991,7,7,14,4,8
78992,7,7,14,5,1
78993,7,7,14,5,2
78994,7,7,14,5,3
78995,7,7,14,5,4
78996,7,7,14,5,5
78997,7,7,14,5,6
78998,7,7,14,5,7
78999,7,7,14,5,8
79000,7,7,14,6,1
79001,7,7,14,6,2
79002,7,7,14,6,3
79003,7,7,14,6,4
79004,7,7,14,6,5
79005,7,7,14,6,6
79006,7,7,14,6,7
79007,7,7,14,6,8
79008,7,7,15,1,1
79009,7,7,15,1,2
79010,7,7,15,1,3
79011,7,7,15,1,4
79012,7,7,15,1,5
79013,7,7,15,1,6
79014,7,7,15,1,7
79015,7,7,15,1,8
79016,7,7,15,2,1
79017,7,7,15,2,2
79018,7,7,15,2,3
79019,7,7,15,2,4
79020,7,7,15,2,5
79021,7,7,15,2,6
79022,7,7,15,2,7
79023,7,7,15,2,8
79024,7,7,15,3,1
79025,7,7,15,3,2
79026,7,7,15,3,3
79027,7,7,15,3,4
79028,7,7,15,3,5
79029,7,7,15,3,6
79030,7,7,15,3,7
79031,7,7,15,3,8
79032,7,7,15,4,1
79033,7,7,15,4,2
79034,7,7,15,4,3
79035,7,7,15,4,4
79036,7,7,15,4,5
79037,7,7,15,4,6
79038,7,7,15,4,7
79039,7,7,15,4,8
79040,7,7,15,5,1
79041,7,7,15,5,2
79042,7,7,15,5,3
79043,7,7,15,5,4
79044,7,7,15,5,5
79045,7,7,15,5,6
79046,7,7,15,5,7
79047,7,7,15,5,8
79048,7,7,15,6,1
79049,7,7,15,6,2
79050,7,7,15,6,3
79051,7,7,15,6,4
79052,7,7,15,6,5
79053,7,7,15,6,6
79054,7,7,15,6,7
79055,7,7,15,6,8
79056,7,7,16,1,1
79057,7,7,16,1,2
79058,7,7,16,1,3
79059,7,7,16,1,4
79060,7,7,16,1,5
79061,7,7,16,1,6
79062,7,7,16,1,7
79063,7,7,16,1,8
79064,7,7,16,2,1
79065,7,7,16,2,2
79066,7,7,16,2,3
79067,7,7,16,2,4
79068,7,7,16,2,5
79069,7,7,16,2,6
79070,7,7,16,2,7
79071,7,7,16,2,8
79072,7,7,16,3,1
79073,7,7,16,3,2
79074,7,7,16,3,3
79075,7,7,16,3,4
79076,7,7,16,3,5
79077,7,7,16,3,6
79078,7,7,16,3,7
79079,7,7,16,3,8
79080,7,7,16,4,1
79081,7,7,16,4,2
79082,7,7,16,4,3
79083,7,7,16,4,4
79084,7,7,16,4,5
79085,7,7,16,4,6
79086,7,7,16,4,7
79087,7,7,16,4,8
79088,7,7,16,5,1
79089,7,7,16,5,2
79090,7,7,16,5,3
79091,7,7,16,5,4
79092,7,7,16,5,5
79093,7,7,16,5,6
79094,7,7,16,5,7
79095,7,7,16,5,8
79096,7,7,16,6,1
79097,7,7,16,6,2
79098,7,7,16,6,3
79099,7,7,16,6,4
79100,7,7,16,6,5
79101,7,7,16,6,6
79102,7,7,16,6,7
79103,7,7,16,6,8
79104,7,8,1,1,1
79105,7,8,1,1,2
79106,7,8,1,1,3
79107,7,8,1,1,4
79108,7,8,1,1,5
79109,7,8,1,1,6
79110,7,8,1,1,7
79111,7,8,1,1,8
79112,7,8,1,2,1
79113,7,8,1,2,2
79114,7,8,1,2,3
79115,7,8,1,2,4
79116,7,8,1,2,5
79117,7,8,1,2,6
79118,7,8,1,2,7
79119,7,8,1,2,8
79120,7,8,1,3,1
79121,7,8,1,3,2
79122,7,8,1,3,3
79123,7,8,1,3,4
79124,7,8,1,3,5
79125,7,8,1,3,6
79126,7,8,1,3,7
79127,7,8,1,3,8
79128,7,8,1,4,1
79129,7,8,1,4,2
79130,7,8,1,4,3
79131,7,8,1,4,4
79132,7,8,1,4,5
79133,7,8,1,4,6
79134,7,8,1,4,7
79135,7,8,1,4,8
79136,7,8,1,5,1
79137,7,8,1,5,2
79138,7,8,1,5,3
79139,7,8,1,5,4
79140,7,8,1,5,5
79141,7,8,1,5,6
79142,7,8,1,5,7
79143,7,8,1,5,8
79144,7,8,1,6,1
79145,7,8,1,6,2
79146,7,8,1,6,3
79147,7,8,1,6,4
79148,7,8,1,6,5
79149,7,8,1,6,6
79150,7,8,1,6,7
79151,7,8,1,6,8
79152,7,8,2,1,1
79153,7,8,2,1,2
79154,7,8,2,1,3
79155,7,8,2,1,4
79156,7,8,2,1,5
79157,7,8,2,1,6
79158,7,8,2,1,7
79159,7,8,2,1,8
79160,7,8,2,2,1
79161,7,8,2,2,2
79162,7,8,2,2,3
79163,7,8,2,2,4
79164,7,8,2,2,5
79165,7,8,2,2,6
79166,7,8,2,2,7
79167,7,8,2,2,8
79168,7,8,2,3,1
79169,7,8,2,3,2
79170,7,8,2,3,3
79171,7,8,2,3,4
79172,7,8,2,3,5
79173,7,8,2,3,6
79174,7,8,2,3,7
79175,7,8,2,3,8
79176,7,8,2,4,1
79177,7,8,2,4,2
79178,7,8,2,4,3
79179,7,8,2,4,4
79180,7,8,2,4,5
79181,7,8,2,4,6
79182,7,8,2,4,7
79183,7,8,2,4,8
79184,7,8,2,5,1
79185,7,8,2,5,2
79186,7,8,2,5,3
79187,7,8,2,5,4
79188,7,8,2,5,5
79189,7,8,2,5,6
79190,7,8,2,5,7
79191,7,8,2,5,8
79192,7,8,2,6,1
79193,7,8,2,6,2
79194,7,8,2,6,3
79195,7,8,2,6,4
79196,7,8,2,6,5
79197,7,8,2,6,6
79198,7,8,2,6,7
79199,7,8,2,6,8
79200,7,8,3,1,1
79201,7,8,3,1,2
79202,7,8,3,1,3
79203,7,8,3,1,4
79204,7,8,3,1,5
79205,7,8,3,1,6
79206,7,8,3,1,7
79207,7,8,3,1,8
79208,7,8,3,2,1
79209,7,8,3,2,2
79210,7,8,3,2,3
79211,7,8,3,2,4
79212,7,8,3,2,5
79213,7,8,3,2,6
79214,7,8,3,2,7
79215,7,8,3,2,8
79216,7,8,3,3,1
79217,7,8,3,3,2
79218,7,8,3,3,3
79219,7,8,3,3,4
79220,7,8,3,3,5
79221,7,8,3,3,6
79222,7,8,3,3,7
79223,7,8,3,3,8
79224,7,8,3,4,1
79225,7,8,3,4,2
79226,7,8,3,4,3
79227,7,8,3,4,4
79228,7,8,3,4,5
79229,7,8,3,4,6
79230,7,8,3,4,7
79231,7,8,3,4,8
79232,7,8,3,5,1
79233,7,8,3,5,2
79234,7,8,3,5,3
79235,7,8,3,5,4
79236,7,8,3,5,5
79237,7,8,3,5,6
79238,7,8,3,5,7
79239,7,8,3,5,8
79240,7,8,3,6,1
79241,7,8,3,6,2
79242,7,8,3,6,3
79243,7,8,3,6,4
79244,7,8,3,6,5
79245,7,8,3,6,6
79246,7,8,3,6,7
79247,7,8,3,6,8
79248,7,8,4,1,1
79249,7,8,4,1,2
79250,7,8,4,1,3
79251,7,8,4,1,4
79252,7,8,4,1,5
79253,7,8,4,1,6
79254,7,8,4,1,7
79255,7,8,4,1,8
79256,7,8,4,2,1
79257,7,8,4,2,2
79258,7,8,4,2,3
79259,7,8,4,2,4
79260,7,8,4,2,5
79261,7,8,4,2,6
79262,7,8,4,2,7
79263,7,8,4,2,8
79264,7,8,4,3,1
79265,7,8,4,3,2
79266,7,8,4,3,3
79267,7,8,4,3,4
79268,7,8,4,3,5
79269,7,8,4,3,6
79270,7,8,4,3,7
79271,7,8,4,3,8
79272,7,8,4,4,1
79273,7,8,4,4,2
79274,7,8,4,4,3
79275,7,8,4,4,4
79276,7,8,4,4,5
79277,7,8,4,4,6
79278,7,8,4,4,7
79279,7,8,4,4,8
79280,7,8,4,5,1
79281,7,8,4,5,2
79282,7,8,4,5,3
79283,7,8,4,5,4
79284,7,8,4,5,5
79285,7,8,4,5,6
79286,7,8,4,5,7
79287,7,8,4,5,8
79288,7,8,4,6,1
79289,7,8,4,6,2
79290,7,8,4,6,3
79291,7,8,4,6,4
79292,7,8,4,6,5
79293,7,8,4,6,6
79294,7,8,4,6,7
79295,7,8,4,6,8
79296,7,8,5,1,1
79297,7,8,5,1,2
79298,7,8,5,1,3
79299,7,8,5,1,4
79300,7,8,5,1,5
79301,7,8,5,1,6
79302,7,8,5,1,7
79303,7,8,5,1,8
79304,7,8,5,2,1
79305,7,8,5,2,2
79306,7,8,5,2,3
79307,7,8,5,2,4
79308,7,8,5,2,5
79309,7,8,5,2,6
79310,7,8,5,2,7
79311,7,8,5,2,8
79312,7,8,5,3,1
79313,7,8,5,3,2
79314,7,8,5,3,3
79315,7,8,5,3,4
79316,7,8,5,3,5
79317,7,8,5,3,6
79318,7,8,5,3,7
79319,7,8,5,3,8
79320,7,8,5,4,1
79321,7,8,5,4,2
79322,7,8,5,4,3
79323,7,8,5,4,4
79324,7,8,5,4,5
79325,7,8,5,4,6
79326,7,8,5,4,7
79327,7,8,5,4,8
79328,7,8,5,5,1
79329,7,8,5,5,2
79330,7,8,5,5,3
79331,7,8,5,5,4
79332,7,8,5,5,5
79333,7,8,5,5,6
79334,7,8,5,5,7
79335,7,8,5,5,8
79336,7,8,5,6,1
79337,7,8,5,6,2
79338,7,8,5,6,3
79339,7,8,5,6,4
79340,7,8,5,6,5
79341,7,8,5,6,6
79342,7,8,5,6,7
79343,7,8,5,6,8
79344,7,8,6,1,1
79345,7,8,6,1,2
79346,7,8,6,1,3
79347,7,8,6,1,4
79348,7,8,6,1,5
79349,7,8,6,1,6
79350,7,8,6,1,7
79351,7,8,6,1,8
79352,7,8,6,2,1
79353,7,8,6,2,2
79354,7,8,6,2,3
79355,7,8,6,2,4
79356,7,8,6,2,5
79357,7,8,6,2,6
79358,7,8,6,2,7
79359,7,8,6,2,8
79360,7,8,6,3,1
79361,7,8,6,3,2
79362,7,8,6,3,3
79363,7,8,6,3,4
79364,7,8,6,3,5
79365,7,8,6,3,6
79366,7,8,6,3,7
79367,7,8,6,3,8
79368,7,8,6,4,1
79369,7,8,6,4,2
79370,7,8,6,4,3
79371,7,8,6,4,4
79372,7,8,6,4,5
79373,7,8,6,4,6
79374,7,8,6,4,7
79375,7,8,6,4,8
79376,7,8,6,5,1
79377,7,8,6,5,2
79378,7,8,6,5,3
79379,7,8,6,5,4
79380,7,8,6,5,5
79381,7,8,6,5,6
79382,7,8,6,5,7
79383,7,8,6,5,8
79384,7,8,6,6,1
79385,7,8,6,6,2
79386,7,8,6,6,3
79387,7,8,6,6,4
79388,7,8,6,6,5
79389,7,8,6,6,6
79390,7,8,6,6,7
79391,7,8,6,6,8
79392,7,8,7,1,1
79393,7,8,7,1,2
79394,7,8,7,1,3
79395,7,8,7,1,4
79396,7,8,7,1,5
79397,7,8,7,1,6
79398,7,8,7,1,7
79399,7,8,7,1,8
79400,7,8,7,2,1
79401,7,8,7,2,2
79402,7,8,7,2,3
79403,7,8,7,2,4
79404,7,8,7,2,5
79405,7,8,7,2,6
79406,7,8,7,2,7
79407,7,8,7,2,8
79408,7,8,7,3,1
79409,7,8,7,3,2
79410,7,8,7,3,3
79411,7,8,7,3,4
79412,7,8,7,3,5
79413,7,8,7,3,6
79414,7,8,7,3,7
79415,7,8,7,3,8
79416,7,8,7,4,1
79417,7,8,7,4,2
79418,7,8,7,4,3
79419,7,8,7,4,4
79420,7,8,7,4,5
79421,7,8,7,4,6
79422,7,8,7,4,7
79423,7,8,7,4,8
79424,7,8,7,5,1
79425,7,8,7,5,2
79426,7,8,7,5,3
79427,7,8,7,5,4
79428,7,8,7,5,5
79429,7,8,7,5,6
79430,7,8,7,5,7
79431,7,8,7,5,8
79432,7,8,7,6,1
79433,7,8,7,6,2
79434,7,8,7,6,3
79435,7,8,7,6,4
79436,7,8,7,6,5
79437,7,8,7,6,6
79438,7,8,7,6,7
79439,7,8,7,6,8
79440,7,8,8,1,1
79441,7,8,8,1,2
79442,7,8,8,1,3
79443,7,8,8,1,4
79444,7,8,8,1,5
79445,7,8,8,1,6
79446,7,8,8,1,7
79447,7,8,8,1,8
79448,7,8,8,2,1
79449,7,8,8,2,2
79450,7,8,8,2,3
79451,7,8,8,2,4
79452,7,8,8,2,5
79453,7,8,8,2,6
79454,7,8,8,2,7
79455,7,8,8,2,8
79456,7,8,8,3,1
79457,7,8,8,3,2
79458,7,8,8,3,3
79459,7,8,8,3,4
79460,7,8,8,3,5
79461,7,8,8,3,6
79462,7,8,8,3,7
79463,7,8,8,3,8
79464,7,8,8,4,1
79465,7,8,8,4,2
79466,7,8,8,4,3
79467,7,8,8,4,4
79468,7,8,8,4,5
79469,7,8,8,4,6
79470,7,8,8,4,7
79471,7,8,8,4,8
79472,7,8,8,5,1
79473,7,8,8,5,2
79474,7,8,8,5,3
79475,7,8,8,5,4
79476,7,8,8,5,5
79477,7,8,8,5,6
79478,7,8,8,5,7
79479,7,8,8,5,8
79480,7,8,8,6,1
79481,7,8,8,6,2
79482,7,8,8,6,3
79483,7,8,8,6,4
79484,7,8,8,6,5
79485,7,8,8,6,6
79486,7,8,8,6,7
79487,7,8,8,6,8
79488,7,8,9,1,1
79489,7,8,9,1,2
79490,7,8,9,1,3
79491,7,8,9,1,4
79492,7,8,9,1,5
79493,7,8,9,1,6
79494,7,8,9,1,7
79495,7,8,9,1,8
79496,7,8,9,2,1
79497,7,8,9,2,2
79498,7,8,9,2,3
79499,7,8,9,2,4
79500,7,8,9,2,5
79501,7,8,9,2,6
79502,7,8,9,2,7
79503,7,8,9,2,8
79504,7,8,9,3,1
79505,7,8,9,3,2
79506,7,8,9,3,3
79507,7,8,9,3,4
79508,7,8,9,3,5
79509,7,8,9,3,6
79510,7,8,9,3,7
79511,7,8,9,3,8
79512,7,8,9,4,1
79513,7,8,9,4,2
79514,7,8,9,4,3
79515,7,8,9,4,4
79516,7,8,9,4,5
79517,7,8,9,4,6
79518,7,8,9,4,7
79519,7,8,9,4,8
79520,7,8,9,5,1
79521,7,8,9,5,2
79522,7,8,9,5,3
79523,7,8,9,5,4
79524,7,8,9,5,5
79525,7,8,9,5,6
79526,7,8,9,5,7
79527,7,8,9,5,8
79528,7,8,9,6,1
79529,7,8,9,6,2
79530,7,8,9,6,3
79531,7,8,9,6,4
79532,7,8,9,6,5
79533,7,8,9,6,6
79534,7,8,9,6,7
79535,7,8,9,6,8
79536,7,8,10,1,1
79537,7,8,10,1,2
79538,7,8,10,1,3
79539,7,8,10,1,4
79540,7,8,10,1,5
79541,7,8,10,1,6
79542,7,8,10,1,7
79543,7,8,10,1,8
79544,7,8,10,2,1
79545,7,8,10,2,2
79546,7,8,10,2,3
79547,7,8,10,2,4
79548,7,8,10,2,5
79549,7,8,10,2,6
79550,7,8,10,2,7
79551,7,8,10,2,8
79552,7,8,10,3,1
79553,7,8,10,3,2
79554,7,8,10,3,3
79555,7,8,10,3,4
79556,7,8,10,3,5
79557,7,8,10,3,6
79558,7,8,10,3,7
79559,7,8,10,3,8
79560,7,8,10,4,1
79561,7,8,10,4,2
79562,7,8,10,4,3
79563,7,8,10,4,4
79564,7,8,10,4,5
79565,7,8,10,4,6
79566,7,8,10,4,7
79567,7,8,10,4,8
79568,7,8,10,5,1
79569,7,8,10,5,2
79570,7,8,10,5,3
79571,7,8,10,5,4
79572,7,8,10,5,5
79573,7,8,10,5,6
79574,7,8,10,5,7
79575,7,8,10,5,8
79576,7,8,10,6,1
79577,7,8,10,6,2
79578,7,8,10,6,3
79579,7,8,10,6,4
79580,7,8,10,6,5
79581,7,8,10,6,6
79582,7,8,10,6,7
79583,7,8,10,6,8
79584,7,8,11,1,1
79585,7,8,11,1,2
79586,7,8,11,1,3
79587,7,8,11,1,4
79588,7,8,11,1,5
79589,7,8,11,1,6
79590,7,8,11,1,7
79591,7,8,11,1,8
79592,7,8,11,2,1
79593,7,8,11,2,2
79594,7,8,11,2,3
79595,7,8,11,2,4
79596,7,8,11,2,5
79597,7,8,11,2,6
79598,7,8,11,2,7
79599,7,8,11,2,8
79600,7,8,11,3,1
79601,7,8,11,3,2
79602,7,8,11,3,3
79603,7,8,11,3,4
79604,7,8,11,3,5
79605,7,8,11,3,6
79606,7,8,11,3,7
79607,7,8,11,3,8
79608,7,8,11,4,1
79609,7,8,11,4,2
79610,7,8,11,4,3
79611,7,8,11,4,4
79612,7,8,11,4,5
79613,7,8,11,4,6
79614,7,8,11,4,7
79615,7,8,11,4,8
79616,7,8,11,5,1
79617,7,8,11,5,2
79618,7,8,11,5,3
79619,7,8,11,5,4
79620,7,8,11,5,5
79621,7,8,11,5,6
79622,7,8,11,5,7
